Number of nodes 662 
   569 : -4.2302257e-01  2.3917882e-01 
   570 :  2.6547182e-01  9.6370329e-02 
   571 : -3.4747768e-01 -9.5193060e-02 
   572 :  3.0044978e-01  2.5002759e-02 
   573 : -3.4780797e-01 -1.9237780e-01 
   574 : -2.8656839e-01 -8.6114807e-01 
   575 :  2.8740693e-01  8.6217405e-01 
   576 :  7.0430875e-02  9.2072985e-01 
   577 :  2.1785112e-01  8.2438016e-01 
   578 :  3.8499671e-01 -4.0744565e-01 
   579 :  8.1979185e-02 -9.2114999e-01 
   580 : -3.8864584e-01  7.1692840e-01 
   581 : -2.2093667e-01  8.5352098e-01 
   582 :  3.0273726e-01 -1.1983696e-01 
   583 :  3.0287038e-01 -7.1868521e-02 
   584 : -3.8576274e-01  1.1983696e-01 
   585 : -3.8576274e-01  1.6777174e-01 
   586 : -3.8576274e-01  7.1902174e-02 
   587 : -3.8642478e-01  3.5891582e-01 
   588 :  3.0206892e-01 -2.3372883e-02 
   589 : -3.8573863e-01  4.0731232e-01 
   590 : -3.8564928e-01  4.5537193e-01 
   591 : -3.8576274e-01  2.3967391e-02 
   592 : -3.8576274e-01 -2.3967391e-02 
   593 :  3.0288617e-01  1.6782669e-01 
   594 :  3.0273726e-01  2.1570652e-01 
   595 :  3.0273726e-01  2.6364130e-01 
   596 :  3.0273725e-01 -1.6777174e-01 
   597 : -3.4629817e-01 -1.4378720e-01 
   598 :  3.0273717e-01 -2.1570652e-01 
   599 :  3.0273717e-01 -2.6364127e-01 
   600 :  3.0273711e-01 -3.1157609e-01 
   601 : -3.8576365e-01 -3.1157609e-01 
   602 : -3.8576365e-01 -2.6364130e-01 
   603 : -3.8576274e-01  5.0331522e-01 
   604 : -3.8584430e-01 -2.1570652e-01 
   605 : -3.8568079e-01  2.1570652e-01 
   606 : -4.2320541e-01  2.8676591e-01 
   607 :  2.6527573e-01  4.8784178e-02 
   608 : -3.8530996e-01 -7.1811779e-02 
   609 :  3.0281921e-01  1.1983696e-01 
   610 : -3.8573014e-01 -3.5890584e-01 
   611 :  3.0283712e-01  3.1140472e-01 
   612 :  3.0257907e-01 -3.5951087e-01 
   613 : -3.4434706e-01  7.1596020e-01 
   614 :  3.7440521e-01  3.9685111e-01 
   615 : -3.8500650e-01  5.4941750e-01 
   616 :  3.0302320e-01  3.5766111e-01 
   617 : -1.6079597e-01  8.9118970e-01 
   618 :  4.2923917e-01  4.3141304e-01 
   619 :  2.5343627e-01  8.4201138e-01 
   620 : -4.2558574e-01 -4.2925012e-01 
   621 : -3.8619133e-01 -4.0317279e-01 
   622 :  9.1053945e-03 -9.2901478e-01 
   623 :  3.8918350e-01 -7.1366044e-01 
   624 :  3.2775298e-01 -7.3462876e-01 
   625 :  3.3210014e-01 -5.3247059e-01 
   626 :  3.3070205e-01  5.3577396e-01 
   627 : -3.2928825e-01 -5.3403717e-01 
   628 : -3.5474379e-01  7.9269635e-01 
   629 : -4.1368284e-01 -6.1909769e-01 
   630 : -1.4404392e-02 -8.5524862e-01 
   631 :  4.0117591e-02 -8.1040470e-01 
   632 :  7.3526770e-02  8.0674174e-01 
   633 : -3.8331950e-01 -5.9739403e-01 
   634 :  3.8332412e-01 -4.5317525e-01 
   635 :  3.7897958e-01 -6.3353096e-01 
   636 :  1.3967850e-01  9.1058414e-01 
   637 : -3.5965962e-01 -6.7806966e-01 
   638 :  3.6075032e-01  6.7492998e-01 
   639 :  2.6801908e-01 -8.3138163e-01 
   640 :  3.7342641e-01  6.2745631e-01 
   641 :  4.1155192e-01 -6.5559475e-01 
   642 :  1.9180396e-01 -8.0595388e-01 
   643 :  1.3679398e-01  8.1955074e-01 
   644 : -2.5905141e-01 -8.3901506e-01 
   645 :  2.9735831e-01 -7.9307568e-01 
   646 :  2.2202535e-01 -9.2010254e-01 
   647 : -3.5009186e-01  5.6266735e-01 
   648 : -4.1228462e-01  6.5464450e-01 
   649 :  3.8430405e-01 -5.9759918e-01 
   650 : -2.6298364e-01  5.6231304e-01 
   651 : -2.8637526e-01  8.0965195e-01 
   652 :  3.8544786e-01  4.8457082e-01 
   653 : -3.8572685e-01 -4.8493108e-01 
   654 : -1.0317763e-01  8.3063909e-01 
   655 :  2.2869463e-01 -8.5215788e-01 
   656 :  1.0741668e-01  9.2546906e-01 
   657 : -1.3733205e-01 -9.5822287e-01 
   658 :  2.3170272e-01  7.1801485e-01 
   659 : -2.3067047e-01 -7.1734065e-01 
   660 : -4.6802238e-02  9.8026817e-01 
   661 :  2.2919880e-01 -7.1255237e-01 
Number of edges 218 
     0 :      5     10 
     1 :     10     11 
     2 :     11     12 
     3 :     12     13 
     4 :     13     14 
     5 :     14     15 
     6 :     15     16 
     7 :     16     17 
     8 :     17     18 
     9 :     18     19 
    10 :     19     20 
    11 :     20     21 
    12 :     21     22 
    13 :     22     23 
    14 :     23     24 
    15 :     24     25 
    16 :     25     26 
    17 :     26     27 
    18 :     27     28 
    19 :     28     29 
    20 :     29     30 
    21 :     30     31 
    22 :     31      0 
    23 :      0     32 
    24 :     32     33 
    25 :     33     34 
    26 :     34     35 
    27 :     35     36 
    28 :     36     37 
    29 :     37     38 
    30 :     38     39 
    31 :     39     40 
    32 :     40     41 
    33 :     41     42 
    34 :     42     43 
    35 :     43     44 
    36 :     44     45 
    37 :     45     46 
    38 :     46     47 
    39 :     47     48 
    40 :     48     49 
    41 :     49      2 
    42 :      2     50 
    43 :     50     51 
    44 :     51     52 
    45 :     52     53 
    46 :     53     54 
    47 :     54     55 
    48 :     55     56 
    49 :     56     57 
    50 :     57     58 
    51 :     58     59 
    52 :     59     60 
    53 :     60     61 
    54 :     61     62 
    55 :     62     63 
    56 :     63     64 
    57 :     64     65 
    58 :     65     66 
    59 :     66     67 
    60 :     67     68 
    61 :     68     69 
    62 :     69     70 
    63 :     70     71 
    64 :     71      3 
    65 :      3     72 
    66 :     72     73 
    67 :     73     74 
    68 :     74     75 
    69 :     75     76 
    70 :     76     77 
    71 :     77     78 
    72 :     78     79 
    73 :     79     80 
    74 :     80     81 
    75 :     81     82 
    76 :     82     83 
    77 :     83     84 
    78 :     84     85 
    79 :     85     86 
    80 :     86     87 
    81 :     87     88 
    82 :     88     89 
    83 :     89      5 
    84 :      0     90 
    85 :     90     91 
    86 :     91     92 
    87 :     92     93 
    88 :     93     94 
    89 :     94     95 
    90 :     95     96 
    91 :     96     97 
    92 :     97     98 
    93 :     98     99 
    94 :     99    100 
    95 :    100    101 
    96 :    101    102 
    97 :    102    103 
    98 :    103    104 
    99 :    104    105 
   100 :    105    106 
   101 :    106    107 
   102 :    107    108 
   103 :    108    109 
   104 :    109    110 
   105 :    110    111 
   106 :    111    112 
   107 :    112    113 
   108 :    113    114 
   109 :    114    115 
   110 :    115    116 
   111 :    116    117 
   112 :    117      2 
   113 :      3    118 
   114 :    118    119 
   115 :    119    120 
   116 :    120    121 
   117 :    121    122 
   118 :    122    123 
   119 :    123    124 
   120 :    124    125 
   121 :    125    126 
   122 :    126    127 
   123 :    127    128 
   124 :    128    129 
   125 :    129    130 
   126 :    130    131 
   127 :    131    132 
   128 :    132    133 
   129 :    133    134 
   130 :    134    135 
   131 :    135    136 
   132 :    136    137 
   133 :    137    138 
   134 :    138    139 
   135 :    139    140 
   136 :    140    141 
   137 :    141    142 
   138 :    142    143 
   139 :    143    144 
   140 :    144    145 
   141 :    145      5 
   142 :      9    146 
   143 :    146    147 
   144 :    147    148 
   145 :    148    149 
   146 :    149    150 
   147 :    150    151 
   148 :    151    152 
   149 :    152    153 
   150 :    153    154 
   151 :    154    155 
   152 :    155    156 
   153 :    156    157 
   154 :    157    158 
   155 :    158    159 
   156 :    159    160 
   157 :    160    161 
   158 :    161    162 
   159 :    162    163 
   160 :    163    164 
   161 :    164    165 
   162 :    165    166 
   163 :    166    167 
   164 :    167      6 
   165 :      7    168 
   166 :    168    169 
   167 :    169    170 
   168 :    170    171 
   169 :    171    172 
   170 :    172    173 
   171 :    173    174 
   172 :    174    175 
   173 :    175    176 
   174 :    176    177 
   175 :    177    178 
   176 :    178    179 
   177 :    179    180 
   178 :    180    181 
   179 :    181    182 
   180 :    182    183 
   181 :    183    184 
   182 :    184    185 
   183 :    185    186 
   184 :    186    187 
   185 :    187    188 
   186 :    188    189 
   187 :    189      8 
   188 :      6    190 
   189 :    190    191 
   190 :    191    192 
   191 :    192    193 
   192 :    193    194 
   193 :    194    195 
   194 :    195    196 
   195 :    196    197 
   196 :    197    198 
   197 :    198    199 
   198 :    199    200 
   199 :    200    201 
   200 :    201    202 
   201 :    202    203 
   202 :    203      7 
   203 :      8    204 
   204 :    204    205 
   205 :    205    206 
   206 :    206    207 
   207 :    207    208 
   208 :    208    209 
   209 :    209    210 
   210 :    210    211 
   211 :    211    212 
   212 :    212    213 
   213 :    213    214 
   214 :    214    215 
   215 :    215    216 
   216 :    216    217 
   217 :    217      9 
Number of triangles 1068 
     0 :    523    255    524
     1 :    524    255    545
     2 :     95     96    392
     3 :    123    124    394
     4 :    315    347    528
     5 :    279     95    392
     6 :    280    123    394
     7 :    384    486    634
     8 :    362    329    513
     9 :    485    289    640
    10 :    326    246    327
    11 :    331    247    332
    12 :    342    242    343
    13 :    319    240    320
    14 :    336    239    337
    15 :    508    288    533
    16 :    329    362    560
    17 :    193    246    326
    18 :    207    247    331
    19 :    199    240    319
    20 :    195    242    342
    21 :    211    239    336
    22 :    303    306    346
    23 :    315    245    347
    24 :    308    311    345
    25 :    390    508    533
    26 :    384    226    486
    27 :    294    362    513
    28 :    345    311    366
    29 :    346    306    368
    30 :    316    314    349
    31 :    534    485    640
    32 :    292    357    519
    33 :    337    352    523
    34 :    515    548    579
    35 :    544    519    579
    36 :    313    314    316
    37 :    297    352    521
    38 :    363    296    622
    39 :    382    384    634
    40 :    362    294    512
    41 :    485    305    626
    42 :    300    487    625
    43 :    305    485    534
    44 :    487    300    535
    45 :    367    253    550
    46 :    296    363    547
    47 :    369    252    549
    48 :      8    189    370
    49 :    168      7    379
    50 :      6    167    385
    51 :    292    519    544
    52 :    359    259    542
    53 :    259    359    581
    54 :    189    232    370
    55 :    266    168    379
    56 :    167    285    385
    57 :    548    515    622
    58 :    289    485    553
    59 :    339    337    523
    60 :    260    513    514
    61 :    529    538    581
    62 :    538    529    617
    63 :    254    544    579
    64 :    278    509    648
    65 :    293    524    545
    66 :    524    293    617
    67 :    361    256    363
    68 :    354    537    624
    69 :    360    275    623
    70 :    334    540    566
    71 :    509    510    648
    72 :    367    550    563
    73 :    369    549    564
    74 :    511    334    566
    75 :    537    354    645
    76 :    513    260    551
    77 :    347    348    528
    78 :    130    131    536
    79 :    393    368    564
    80 :    328    366    391
    81 :    391    366    563
    82 :    333    368    393
    83 :    349    314    358
    84 :    318    316    349
    85 :    352    297    522
    86 :    275    360    624
    87 :    391    279    392
    88 :    393    280    394
    89 :    357    292    520
    90 :    507    276    613
    91 :    324    198    631
    92 :    340    210    632
    93 :    378    272    485
    94 :    226    384    487
    95 :    240    198    324
    96 :    239    210    340
    97 :    308    248    309
    98 :    298    250    299
    99 :    303    249    304
   100 :    251    313    316
   101 :    347    241    348
   102 :    313    245    314
   103 :    349    507    613
   104 :    349    358    507
   105 :    370    232    371
   106 :    266    379    380
   107 :    306    307    369
   108 :    548    254    579
   109 :    385    285    386
   110 :    311    312    367
   111 :    297    521    536
   112 :    329    327    514
   113 :    256    361    512
   114 :    252    369    638
   115 :    253    367    637
   116 :    194    193    326
   117 :    208    207    331
   118 :    200    199    319
   119 :    196    195    342
   120 :    212    211    336
   121 :    202    201    356
   122 :    377    237    618
   123 :    249      8    370
   124 :    327    330    514
   125 :      7    298    379
   126 :    248      6    385
   127 :    217    251    350
   128 :    509    278    525
   129 :    203    250    298
   130 :    204    249    303
   131 :    190    248    308
   132 :    245    214    347
   133 :    213    241    347
   134 :    205    303    346
   135 :    191    308    345
   136 :    251    216    313
   137 :    215    245    313
   138 :    326    329    560
   139 :    301    250    356
   140 :    365    360    623
   141 :    237    377    614
   142 :    258    639    655
   143 :    352    522    523
   144 :    242    326    560
   145 :    360    516    624
   146 :    247    206    658
   147 :    246    192    659
   148 :    206    346    658
   149 :    192    345    659
   150 :    532    565    637
   151 :    143    510    580
   152 :    510    143    648
   153 :    272    378    652
   154 :    538    259    581
   155 :    543    638    640
   156 :    327    246    328
   157 :    332    247    333
   158 :    320    240    321
   159 :    337    239    338
   160 :    326    327    329
   161 :    331    332    334
   162 :    336    337    339
   163 :    342    343    344
   164 :    287    620    621
   165 :    508    390    653
   166 :    217    350    650
   167 :    318    349    613
   168 :    530    187    561
   169 :    369    307    638
   170 :    378    485    626
   171 :    487    384    625
   172 :    131    297    536
   173 :    257    130    536
   174 :    513    329    514
   175 :    367    312    637
   176 :    293    538    617
   177 :    455    556    578
   178 :    312    532    637
   179 :    348    241    654
   180 :    115    365    623
   181 :    360    301    516
   182 :    301    356    516
   183 :    620    395    621
   184 :    258    541    639
   185 :    368    369    564
   186 :    365    115    641
   187 :    533    288    633
   188 :    366    367    563
   189 :    578    383    634
   190 :    363    256    547
   191 :    392     96    574
   192 :    394    124    575
   193 :    529    555    617
   194 :    529    348    555
   195 :    366    311    367
   196 :    555    348    654
   197 :    368    306    369
   198 :    469    572    588
   199 :    568    435    587
   200 :    417    571    597
   201 :    573    504    597
   202 :    570    180    607
   203 :     15    569    606
   204 :    364    363    622
   205 :    198    197    631
   206 :    210    209    632
   207 :    356    201    661
   208 :    383    382    634
   209 :    304    249    305
   210 :    298    299    300
   211 :    350    351    518
   212 :    309    248    310
   213 :    510    318    613
   214 :    266    380    381
   215 :    371    232    372
   216 :    386    285    387
   217 :    558    506    562
   218 :    308    309    311
   219 :    580    510    613
   220 :    251    316    317
   221 :    314    245    315
   222 :    299    250    301
   223 :    303    304    306
   224 :    361    362    512
   225 :    516    354    624
   226 :    321    240    324
   227 :    338    239    340
   228 :    556    383    578
   229 :    375    530    561
   230 :      0     90    288
   231 :    344    343    361
   232 :    320    321    357
   233 :    337    338    352
   234 :    327    328    330
   235 :    332    333    335
   236 :    305    249    370
   237 :    298    300    379
   238 :    359    542    651
   239 :    310    248    385
   240 :    251    317    350
   241 :    371    372    373
   242 :    381    380    382
   243 :    407    570    607
   244 :    569    433    606
   245 :    386    387    388
   246 :    572    228    588
   247 :    262    568    587
   248 :    571    449    597
   249 :    450    573    597
   250 :    396    364    515
   251 :    414    552    559
   252 :    118    119    289
   253 :    398    511    636
   254 :    107    108    292
   255 :    135    136    293
   256 :     99    100    294
   257 :    127    128    295
   258 :    103    104    296
   259 :    131    132    297
   260 :    111    112    290
   261 :    139    140    291
   262 :    116    117    277
   263 :    144    145    278
   264 :    113    114    275
   265 :    141    142    276
   266 :     97     98    260
   267 :    125    126    261
   268 :    109    110    258
   269 :    137    138    259
   270 :    105    106    254
   271 :    133    134    255
   272 :    101    102    256
   273 :    129    130    257
   274 :     92     93    253
   275 :    120    121    252
   276 :     94     95    279
   277 :    122    123    280
   278 :    311    309    312
   279 :    388    387    389
   280 :    381    382    383
   281 :    373    372    374
   282 :    314    315    358
   283 :    371    373    378
   284 :    382    380    384
   285 :    317    316    318
   286 :    306    304    307
   287 :    299    301    302
   288 :    350    317    351
   289 :    321    324    325
   290 :    338    340    341
   291 :    361    343    362
   292 :    388    389    395
   293 :    373    374    377
   294 :    374    372    375
   295 :    507    358    651
   296 :    374    375    376
   297 :    463    461    465
   298 :    325    324    396
   299 :    456    453    457
   300 :    457    454    458
   301 :    453    454    457
   302 :    453    219    454
   303 :    465    461    466
   304 :    153    152    497
   305 :    263    425    475
   306 :    224    436    479
   307 :    152    151    445
   308 :    431    218    434
   309 :    152    445    497
   310 :    425    263    427
   311 :    425    423    475
   312 :    434    218    479
   313 :    436    224    438
   314 :    440    438    500
   315 :    436    434    479
   316 :    423    267    475
   317 :    421    267    423
   318 :    438    224    500
   319 :    146    227    444
   320 :    227    442    444
   321 :    147    146    444
   322 :    235    412    451
   323 :    151    218    445
   324 :    218    431    445
   325 :    271    408    459
   326 :     65     66    451
   327 :    157    156    446
   328 :     23    230    448
   329 :    408    271    410
   330 :    410    271    451
   331 :     64    271    459
   332 :    267    421    446
   333 :    263    153    497
   334 :    427    263    497
   335 :    448    230    449
   336 :    412    410    451
   337 :     63     64    459
   338 :    156    267    446
   339 :    269    157    446
   340 :     66    235    451
   341 :    402    471    490
   342 :    444    440    500
   343 :     22     23    448
   344 :    221    471    473
   345 :    271     65    451
   346 :    160    159    467
   347 :    270    160    467
   348 :    471    221    490
   349 :     62     63    498
   350 :    399    402    490
   351 :     63    459    498
   352 :    415    269    416
   353 :    416    269    418
   354 :    221    473    496
   355 :    420    418    421
   356 :    158    157    269
   357 :     61     62    268
   358 :    399    400    402
   359 :    420    421    422
   360 :    286    162    460
   361 :    159    158    415
   362 :    159    415    467
   363 :     54     55    219
   364 :    151    150    218
   365 :    173    172    281
   366 :    419    418    420
   367 :    162    161    460
   368 :    402    469    470
   369 :    182    231    482
   370 :    183    182    482
   371 :    147    444    500
   372 :    286    460    461
   373 :    422    421    423
   374 :    416    418    419
   375 :    402    470    471
   376 :    471    470    472
   377 :    223    174    476
   378 :     56    283    477
   379 :    184    183    273
   380 :    282    176    481
   381 :     18    220    480
   382 :    149    224    479
   383 :    171    225    478
   384 :    176    175    481
   385 :     17     18    480
   386 :    422    423    424
   387 :    284     10    488
   388 :    226     50    486
   389 :    402    400    469
   390 :    449    230    450
   391 :    274    185    483
   392 :    471    472    473
   393 :    158    269    415
   394 :     67     68    493
   395 :     27     28    492
   396 :    235     67    493
   397 :     20    229    489
   398 :    234     27    492
   399 :    154    153    263
   400 :    399    268    400
   401 :    156    155    267
   402 :     10     11    488
   403 :     50     51    486
   404 :     24     25    494
   405 :     61    268    399
   406 :    424    423    425
   407 :     12     13    495
   408 :     20     21    229
   409 :    179    178    228
   410 :     13    262    495
   411 :     11     12    264
   412 :     51     52    265
   413 :    400    403    469
   414 :    415    416    417
   415 :     28     29    287
   416 :     68     69    237
   417 :    165    164    236
   418 :    418    269    446
   419 :    174    173    476
   420 :     55     56    477
   421 :    185    184    483
   422 :    150    149    479
   423 :    172    171    478
   424 :    473    472    474
   425 :     64     65    271
   426 :    161    160    270
   427 :    186    185    274
   428 :     71      3    272
   429 :    424    425    426
   430 :    273    183    482
   431 :     57     58    496
   432 :    169    168    266
   433 :    267    155    475
   434 :    228    178    491
   435 :    184    273    483
   436 :    173    281    476
   437 :    219     55    477
   438 :    178    177    491
   439 :    177    282    491
   440 :    218    150    479
   441 :    281    172    478
   442 :     28    287    492
   443 :     68    237    493
   444 :    283    496    499
   445 :     16     17    222
   446 :     56     57    283
   447 :    175    174    223
   448 :    154    263    475
   449 :     58    221    496
   450 :    264     12    495
   451 :    421    418    446
   452 :    149    148    224
   453 :    171    170    225
   454 :    400    401    403
   455 :    426    425    427
   456 :    230     24    494
   457 :    283     57    496
   458 :    222     17    480
   459 :    175    223    481
   460 :    431    429    445
   461 :    426    427    428
   462 :    428    427    429
   463 :    430    429    431
   464 :    161    270    460
   465 :    430    432    433
   466 :    430    431    432
   467 :    428    429    430
   468 :     11    264    488
   469 :     51    265    486
   470 :    411    412    413
   471 :    432    431    434
   472 :    146      9    227
   473 :     18     19    220
   474 :     23     24    230
   475 :     26     27    234
   476 :     30     31    233
   477 :     58     59    221
   478 :     66     67    235
   479 :    163    162    286
   480 :    167    166    285
   481 :    177    176    282
   482 :    182    181    231
   483 :    189    188    232
   484 :      2     50    226
   485 :      5     10    284
   486 :    411    410    412
   487 :     13     14    262
   488 :    432    434    435
   489 :     60    399    490
   490 :    435    434    436
   491 :     60     61    399
   492 :    496    473    499
   493 :    429    427    497
   494 :    441    440    442
   495 :    408    405    459
   496 :    409    410    411
   497 :    439    440    441
   498 :     19     20    489
   499 :    439    438    440
   500 :    450    230    494
   501 :     21     22    447
   502 :    409    408    410
   503 :    155    154    475
   504 :    435    436    437
   505 :    437    436    438
   506 :    405    401    498
   507 :     59     60    490
   508 :    445    429    497
   509 :    437    438    439
   510 :    406    408    409
   511 :    415    417    467
   512 :    442    440    444
   513 :    404    405    406
   514 :    406    405    408
   515 :    403    401    404
   516 :    401    268    498
   517 :    447     22    448
   518 :    400    268    401
   519 :    459    405    498
   520 :    403    404    407
   521 :    148    147    500
   522 :    268     62    498
   523 :    404    401    405
   524 :    220     19    489
   525 :    221     59    490
   526 :    473    474    499
   527 :    229     21    447
   528 :    224    148    500
   529 :    454    219    477
   530 :    455    453    456
   531 :    458    454    501
   532 :    477    283    501
   533 :    283    499    501
   534 :     52     53    502
   535 :    265     52    502
   536 :    458    501    503
   537 :    454    477    501
   538 :    270    467    504
   539 :    467    417    504
   540 :    501    499    503
   541 :    499    474    503
   542 :    452    219    453
   543 :     25     26    468
   544 :     25    468    494
   545 :     26    234    468
   546 :     54    219    452
   547 :     53     54    452
   548 :    414    235    493
   549 :    412    235    414
   550 :    413    412    414
   551 :    460    270    466
   552 :    461    460    466
   553 :     53    452    502
   554 :    466    270    504
   555 :    452    453    455
   556 :    452    455    502
   557 :     71    272    484
   558 :     70     71    484
   559 :    462    463    464
   560 :    236    164    505
   561 :    164    163    505
   562 :    163    286    505
   563 :    462    461    463
   564 :    341    340    397
   565 :    236    505    506
   566 :    286    461    462
   567 :    462    464    506
   568 :    286    462    505
   569 :    505    462    506
   570 :    386    388    390
   571 :    344    363    364
   572 :    330    328    391
   573 :    335    333    393
   574 :    344    361    363
   575 :    441    442    443
   576 :    537    275    624
   577 :    190      6    248
   578 :    204      8    249
   579 :      7    203    298
   580 :    203    202    250
   581 :    217    216    251
   582 :    193    192    246
   583 :    207    206    247
   584 :    201    200    244
   585 :    215    214    245
   586 :    199    198    240
   587 :    213    212    241
   588 :    195    194    242
   589 :    209    208    243
   590 :    197    196    238
   591 :    211    210    239
   592 :    205    204    303
   593 :    191    190    308
   594 :    358    315    359
   595 :    206    205    346
   596 :    192    191    345
   597 :    214    213    347
   598 :    302    301    360
   599 :    216    215    313
   600 :    341    397    398
   601 :    291    507    651
   602 :    353    322    355
   603 :    244    200    319
   604 :    242    194    326
   605 :    243    208    331
   606 :    241    212    336
   607 :    238    196    342
   608 :    250    202    356
   609 :    323    353    354
   610 :      0    288    508
   611 :    244    322    323
   612 :    330    391    392
   613 :    335    393    394
   614 :    302    360    365
   615 :    323    322    353
   616 :    244    319    322
   617 :     31      0    508
   618 :    339    523    524
   619 :    511    566    636
   620 :    294    513    551
   621 :    389    558    562
   622 :      9    217    650
   623 :    233     31    508
   624 :    484    272    652
   625 :    350    518    650
   626 :    266    381    526
   627 :    387    285    527
   628 :    638    307    640
   629 :    509    318    510
   630 :    443    442    518
   631 :    225    170    526
   632 :    169    266    526
   633 :    165    236    527
   634 :    285    166    527
   635 :    540    539    566
   636 :    351    317    509
   637 :    398    397    511
   638 :    639    355    655
   639 :    317    318    509
   640 :    279    391    563
   641 :    280    393    564
   642 :    233    508    653
   643 :    372    232    530
   644 :    552    376    559
   645 :    233    395    620
   646 :    484    377    618
   647 :    351    509    525
   648 :    414    493    552
   649 :    145      5    517
   650 :    522    255    523
   651 :    343    242    560
   652 :    232    188    530
   653 :    485    272    553
   654 :    226    487    554
   655 :    261    540    619
   656 :    325    396    515
   657 :    395    233    653
   658 :    377    484    652
   659 :    528    348    529
   660 :    323    354    516
   661 :    236    506    558
   662 :      5    284    517
   663 :    442    227    518
   664 :    187    186    561
   665 :    352    338    521
   666 :    357    321    519
   667 :    278    145    517
   668 :    364    396    630
   669 :    338    341    521
   670 :    321    325    519
   671 :    188    187    530
   672 :    539    295    566
   673 :    170    169    526
   674 :    261    539    540
   675 :    319    320    642
   676 :    166    165    527
   677 :    181    180    570
   678 :    469    403    572
   679 :    432    435    568
   680 :     15     16    569
   681 :    417    416    571
   682 :    466    504    573
   683 :    359    315    528
   684 :    502    455    578
   685 :    296    548    622
   686 :    312    531    532
   687 :    272      3    553
   688 :      2    226    554
   689 :    448    449    608
   690 :    262     14    606
   691 :    430    433    605
   692 :    179    228    607
   693 :    407    404    609
   694 :    450    494    604
   695 :    276    507    628
   696 :    375    372    530
   697 :    397    243    643
   698 :    374    376    614
   699 :    309    310    531
   700 :    304    305    534
   701 :    300    299    535
   702 :    237     69    618
   703 :     70    484    618
   704 :    287     29    620
   705 :     30    233    620
   706 :    288    629    633
   707 :    341    398    576
   708 :    380    379    625
   709 :    370    371    626
   710 :    312    309    531
   711 :    487    535    649
   712 :    388    395    653
   713 :    373    377    652
   714 :    385    386    627
   715 :    342    344    630
   716 :     99    294    551
   717 :    307    304    534
   718 :    299    302    535
   719 :    289    119    543
   720 :    290    112    537
   721 :    103    296    547
   722 :    293    136    538
   723 :    127    295    539
   724 :    111    290    541
   725 :    139    291    542
   726 :    107    292    544
   727 :    135    293    545
   728 :    295    128    546
   729 :    296    104    548
   730 :    113    275    537
   731 :    137    259    538
   732 :    261    126    539
   733 :    258    110    541
   734 :    259    138    542
   735 :    201    244    661
   736 :    256    102    547
   737 :    254    106    544
   738 :    255    134    545
   739 :    129    257    546
   740 :    105    254    548
   741 :    120    252    543
   742 :    253     93    550
   743 :    252    121    549
   744 :     94    279    550
   745 :    122    280    549
   746 :    260     98    551
   747 :    119    120    543
   748 :    112    113    537
   749 :    102    103    547
   750 :    136    137    538
   751 :    126    127    539
   752 :    110    111    541
   753 :    138    139    542
   754 :    106    107    544
   755 :    134    135    545
   756 :    128    129    546
   757 :    104    105    548
   758 :     93     94    550
   759 :    121    122    549
   760 :     98     99    551
   761 :    493    237    552
   762 :    118    289    553
   763 :    277    117    554
   764 :    345    366    659
   765 :    357    520    567
   766 :    346    368    658
   767 :    335    394    619
   768 :    366    328    659
   769 :    278    517    525
   770 :    511    397    643
   771 :    225    526    557
   772 :    527    236    558
   773 :    368    333    658
   774 :      3    118    553
   775 :    117      2    554
   776 :    238    342    630
   777 :    540    334    577
   778 :    379    300    625
   779 :    305    370    626
   780 :    611    559    616
   781 :     91     92    565
   782 :    310    385    627
   783 :    396    238    630
   784 :    555    524    617
   785 :    540    577    619
   786 :     96     97    574
   787 :    124    125    575
   788 :    519    325    579
   789 :    142    143    580
   790 :    376    552    614
   791 :    516    356    661
   792 :    531    310    533
   793 :    518    227    650
   794 :    323    516    661
   795 :    291    140    628
   796 :    141    276    628
   797 :    455    456    556
   798 :    339    524    555
   799 :    381    383    557
   800 :    260    514    644
   801 :    389    387    558
   802 :    114    115    623
   803 :    413    414    559
   804 :    288     90    629
   805 :    297    132    660
   806 :    294    100    657
   807 :    133    255    660
   808 :    101    256    657
   809 :    292    108    646
   810 :    334    332    577
   811 :    109    258    646
   812 :    186    274    561
   813 :    362    343    560
   814 :    143    144    648
   815 :    639    290    645
   816 :    629    532    633
   817 :    543    252    638
   818 :    506    464    562
   819 :    557    556    612
   820 :    507    291    628
   821 :    526    381    557
   822 :     92    253    565
   823 :    387    527    558
   824 :    115    116    641
   825 :    520    292    646
   826 :    258    520    646
   827 :     91    565    629
   828 :    449    571    608
   829 :    568    262    606
   830 :    433    569    605
   831 :    228    572    607
   832 :    570    407    609
   833 :    573    450    604
   834 :    331    334    643
   835 :    225    557    612
   836 :    535    302    635
   837 :    376    375    616
   838 :    320    357    567
   839 :    550    279    563
   840 :    528    529    581
   841 :    549    280    564
   842 :    512    294    657
   843 :    256    512    657
   844 :    522    297    660
   845 :    255    522    660
   846 :    433    432    568
   847 :     16    222    569
   848 :    231    181    570
   849 :    416    419    571
   850 :    403    407    572
   851 :    465    466    573
   852 :    238    396    631
   853 :    243    397    632
   854 :     97    260    574
   855 :    125    261    575
   856 :    322    319    642
   857 :    332    335    577
   858 :    265    502    578
   859 :    565    253    637
   860 :    396    324    631
   861 :    397    340    632
   862 :    541    290    639
   863 :    276    142    580
